rating,date,userName,review,isEdited,title,developerResponse
5,2022-08-16 15:27:34,Guitar Doc,"Great and accurate representation of how you are addressing you bodies rest period. I am guilty of “one more thing” before I give in to sleep. I am winding down earlier and my deep sleep begins earlier in the night. Like all apps use it and you will likely gain insight and perhaps sleep better!
Next level here would be judging REM sleep cycles. This is your dream sleep and is lighter normally occurring at the end of 90 minute sleep cycles. Many important correlate’s so knowing how long you are dreaming would be important. The heart and breathing rates normally accelerate here so watching those parameters might do it with some study? Of course to wear a “sleep cap” that could BT to your phone or watch would be a game changer..
How bout it?",False,You need quality sleep!,
5,2021-07-06 14:54:50,The Frantic Avenger,"Absolutely incredible! All that this app records & tracks, all the information you get about your sleep for only 4 DOLLARS???! Get it already!!!

The only issue I’ve had is that in the “History” tab that shows your sleep for the month… it doesn’t show all the day’s sleep rings until I press & hold that date to see if I did wear my watch to bed & that it did record something. I only exclude the days where my watch wasn’t worn. Once I open that date, it then shows the rings back on the “History” tab but  idk why this is the case for some dates & others it shows the rings no problem. It makes viewing my sleep progression over the long term a bit of an annoyance.",False,I’d Give This 20 Stars 🌟,
5,2021-06-27 13:39:03,Ljohn101,"I have been using this app since it first started and it is by far the best sleep tracker. This app has so many great features. You can set your goals for time asleep, time in deep sleep, and sleep quality. If you don’t know what any of that means, the app will explain it to you. There is also a wizard that helps you set it up your sleep patterns, such as if you want to track your sleep by your watch or phone or both. Once you set your goals, you really don’t need to do anything else. You can see your results by graph, watch face and chart. You can even design the app’s watch face (not the same as Apple Watch face). I absolutely recommend this app for anyone who wants to track their sleep.",False,Best Sleep App Ever!,
5,2022-09-27 23:15:09,Frustrated forum connoisseur,"There isn't a single sleep app that compares to Autosleep. Autosleep does everything and more perfectly with no subscription, it has every feature you’d wish for, it learns intelligently, it displays information in a clear way while still having a plethora of information available, and it just works truly well, it has been very accurate in sensing when I’ve fallen asleep and woken up. The other apps are amateurs compared to this, the fact they charge more is kind of a travesty. So glad these developers have honor and priced their products fairly, devs ask so much of us when they expect us to pay monthly for absolutely everything.",False,"Yes, just yes. Nothing compares, and its pricing is honest",
2,2018-08-18 12:59:33,AlannaPajama,"The app regularly reports that I slept soundly through the night even though I know that I woke up repeatedly, even when I have physically gotten up and walked down the hall and used the bathroom. Sometimes I will be laying in bed awake for nearly an hour but as far as this app is concerned, I slept soundly through the night with no disturbances. I’m not sure how the app determines these things but I’ve come to the conclusion that I don’t need an app to tell me when I am asleep vs. when I’m awake because I can clearly do that on my own. Don’t bother, just use your own self for that. Want to know if you slept badly? You’re gonna know when you’re tired all day. Want to know if you slept well? You’ll know that too because you feel refreshed after sleeping! Amazing!! How dependent are we on smart phones and watches that we need apps to tell us what we already know? Don’t make a fool of yourself like I did. Skip the app. I deleted mine.",False,Not a very smart app,
5,2020-10-13 02:30:03,typo_kign,"I was looking for an app that simply interprets the sleep data automatically collected by the latest Apple Watch and this is THE app.

There's a ton of information presented and it will overwhelm you at first. And it will continue to overwhelm you. You will need to devote time to understanding the display of data and the myriad options available. But if you stick with it, you'll appreciate what it has to offer.

I wish the designer could better arrange the data for different levels of data density rather than throwing everything on screen at once. Like, present a VERY basic top level that's easy to understand, then allow us to drill down for detail. It could really benefit from a 3rd party audit on data presentation.

That said, I was able to muddle through understanding the screens after careful study and really enjoy the ability to look at my sleep data and trends in various ways.

The fact that no subscription is currently required is also outstanding given the current app market nonsense of overpriced subscriptions. There's no app that's worth more than $1/month to me 😤

Summary:
Complicated but worth it. Buy it.",False,Information overload 👍🏼😅,
5,2020-11-02 11:39:35,Grandma GDMDSC,I give auto sleep a five star rating because it has helped me to go from 1 to 2 hours of sleep to seven hours.  It's also helped me go from zero hours of deep sleep to two - four four@ hours of deep sleep. I'm feeling 100% better than before using auto sleep. I can share the analytics with my Dr. When I had questions or difficulty with the app I wrote the developer and and he worked it out and helped me to get a better record of my sleep. I tried seven other apps for sleep but none compared to auto sleep. I recommend this app to everyone to who's having any type of difficulty with sleep or who  just wants to know more about their sleep.,False,Auto sleep user for over two years,
5,2020-08-30 12:20:24,Cvtcf,"I have been using this app for several months. It has given me very insightful information regarding my sleep and has helped me establish a healthier sleep habit. I wear my Apple Watch to bed and AutoSleep takes full advantage of the additional data this provides. Starting with manual mode to identify how long it takes for me to fall asleep, I “graduated” to auto mode once I became confident my going to bed pattern was predictable. Auto mode is helping me to establish better regularity in my sleep schedule. The wealth of data has been extremely helpful in optimizing my sleep health. I am very satisfied with this excellent product. I highly recommend it for anyone interested in understanding and improving this important aspect of their health.",False,Great App with detailed data and analysis,
5,2021-04-05 21:27:25,JRCinSanDiego,"Like most people, I researched available apps and found this one would be best for me to get a quick and simple view of the information I wanted.  I installed the app and it was not able to collect data. I sent in a request for help and got a quick reply with detailed instructions, and indicating that I could follow up if necessary.  The instructions worked, and the problem was not the app, but two of the settings I had on my phone.  The app is working perfectly and gives me exactly what I need, including a daily look at how much quality sleep I got the night before.  Thanks for the quick response, and I’m already really liking the app!",False,Easy to see what you want,
2,2019-11-15 16:24:45,gschick13,"I’ve had this app for about a week now, I like this app. On the nights it works it provides the data I want. But it’s said “system error” more days than it’s actually captured data. I verified everything on my watch and phone is working good and set up the way it’s supposed to be. When I check my heart app, my watch has been tracking my heart data so it’s not my watch not doing its job. I just completely turned off my phone and my watch, deleted the app and reinstalled the app. I guess we will see if it finally works. Otherwise I’m off trying to find another app that will work. I have a newly implanted pacemaker and been really hyper alert to what my heart is doing and how much sleep I’m getting. I had high hopes after reading all of the reviews before downloading this app. I haven’t given up, will give it one more night. If it doesn’t work tonight then in the delete pile it goes.",False,System Error,
5,2022-09-19 23:24:29,Sabian23,"AutoSleep is a great app. Ive been tracking my sleep patterns while wearing my Apple Watch to bed, and the app is providing some interesting data for me to review when I wake up. I really enjoy being able to see my deep and light sleep patterns, and I think this will help me make better choices for my health in regards to sleeping. I also very much enjoy the HeartWatch app as well. The complication on the watch is super cool and shows your pulse in near real time. The Apple Health app did not show the same info on just the complication.  There are other complications as well to track other aspects of your heart health. I bought the bundle that included both apps, and I’d gladly buy them again",False,Improve your sleeping habits,
5,2019-04-03 12:07:41,RVC-FR,"I've used this app for more than a year wearing my Apple Watch to bed, which monitors my heart rate and my movements while I sleep. I'm impressed by how well the app measures the quality of my sleep. Using this data I noticed that I could make changes to improve my sleep. Once I forgot to take my medications in the evening and that night I noticed a spike in deep sleep. Now I take my medication in the afternoon instead of the evening and I sleep much better. Also, you'd be really surprised to see what a single glass of wine and a  cigarette in the evening do to your sleep (it's scary)! I encourage anyone to try the app for a week and then make a few lifestyle changes and see if you can improve your deep sleep! Totally with the few bucks! Great job developers!",False,Excellent app!,
5,2020-11-03 19:30:38,jajfnkk,"I started using this daily with my Apple Watch and the information it provides is actually really accurate. It gave me an insight on how much sleep debt I have when I don’t sleep enough and how many hours I sleep. Only thing is it’s kind of iffy when it comes to let’s say you wake up in the middle of the night and drink water or use the bathroom really quick, i’d doesn’t detect that a lot of the times and still thinks your sleeping. Which is fine because at least it doesn’t end my sleep session. Just would like it to be more accurate with little wake ups in the middle of the night so I can see detailed when I do. Otherwise a great app really recommend.",False,Great Health App,
2,2018-03-05 15:25:34,Zector45,"I just got an Apple Watch and needed a sleep tracking app. This app is decent but I am coming from a Fitbit Charge 2 and feel that my Fitbit tracking was way more accurate than this. Fitbit doesn’t require you to manually program and tweak your settings to be accurate either. This app is called AutoSleep but if I have to manually adjust my sleep every single day, it’s not really automatic is it? I hope it gets better with time, especially considering this is a paid app. It’s good enough for now I guess, but if I need to keep adjusting sleep detection and the amount of sleep I get, because the app isn’t detecting it properly, I will have to move onto something else. It also gives tons of extra data that’s utterly useless if its basic function, sleep detection, has to be manually programmed each day. Pretty disappointed so far honestly. Fitbit tracking is clearly superior.",False,Average app. Not as accurate as a Fitbit.,
5,2018-11-22 15:06:39,ekranwinkel,"So I've been using AutoSleep, AutoWake and HeartWatch now for about two months...  I've been really putting it through the ringer, especially since I bought the series 4 Apple Watch.  So what do I absolutely love about this trio?  Hmm ,  what don't I love... I've used pillow, sleep watch and others.  But found myself always coming back to this app time and time again.  There's nothing more precise,  nor customizable than what you see here, period.  And at this price,  it's just hard to beat.  Remember,  this is not one of those ""subscription"" money grubbing developers. And support,  I've written them 3 times,  and have always received prompt, friendly, answers in my mailbox the next morning.  Thank you...

You guys are the best!",False,ITS THE BEST...  Case closed!,
5,2018-06-09 06:55:17,customer235,"I recently got the series 1 Apple Watch since it’s on sale for $149 right now at Walmart. I have a Fitbit and one of the main reasons I have it is for sleep tracking since I struggle with insomnia on a regular basis. Well I found out about this app online and decided to get it for my Apple Watch and I love this app way more than my Fitbits sleep tracker. It gives so much more detail(actually much much more) than the Fitbit tracker. It tells you percentages of everything, shows graphs and patterns of sleep and HR monitoring. It is way worth the $2.99 for sleep tracking. I don’t in general like to spend money on apps, but this was so worth it as sleep tracking is the main focus for me with any activity tracker/smart watch. Great app! Thank you!",False,Better than Fitbit,
5,2019-09-09 14:23:00,J.Jay.F,"The documentation is pretty vague about how the app knows what kind of sleep you are getting, but it comes up with beautiful, easily understood graphs of every night you wear your watch to bed. The only problem I have with wearing my watch all night is that I have to remember to put the watch in ""Theater Mode” or it will light up every time I move or roll over, waking my wife. 
It is sometimes surprising to see a place in the record that indicates that I was tossing and turning that I don’t recall. 
This is the first and only time I have ever used any kind of sleep tracker, so I have no basis for comparison to the others on the market, but I can say it is one of my favorite things about my Apple Watch.",False,"Don’t understand how it works, but I like it.",
5,2019-04-30 15:33:45,JenQ,"I've come to appreciate apps that do things automatically and do them well. You don't have to remember to set anything and you end up with a pile of interesting data. I have bouts of terrible insomnia, which the app doesn't help (didn't expect it to) but at least I can see not just the hours, but how deep my sleep was or wasn't and how restless I was (or wasn't).  

If you have an apple watch, this app is a great tool to add to your analytic arsenal.

Update: just started using the watch-native breathe app upon waking to collect HRV (heart rate variability), which is an indicator of overall stress. Another layer of data that I can dive into or ignore. 

The app has helped me make some positive changes. Going to bed earlier (which I really needed to do) generates immediate improvements in my sleep metrics. Intellectually I knew I needed to do this, seeing my sleep debt in the app and then getting rid of it motivated me beyond just thinking ""I should"" (as midnight came and went). I've got diet and exercise dialed in, this app helped me get my sleep into a better place. Also appreciate that they're not collecting and selling my info. That's worth $$ to me right there.",False,Great app!,
5,2022-09-18 13:04:53,jb251974,"Save yourself a lot of time and trouble and just buy this app. You’ll thank me later! 

I had been using another app for about 2 years. Recently, I had started to notice several areas where it was lacking. I wanted info it didn’t provide. So, after downloading 3-4 app and then immediately deleting them (and the trial periods they make you sign up for), I stumbled upon this one. And man, is it super. Every possible metric you could want in and easy to use app. It’s intuitive and really gives you a deep-dive on your sleep. 

I’ve learned so much about my sleep in the past few days. Buy this app! You will NOT be disappointed. It’s worth every penny!",False,Buy This App!,
2,2019-01-13 18:02:22,Mkstvnsn,"Let’s be honest, this app is infamous for being the best sleep tracker but the UI has always been a bit of s problem. It’s just confusing. And I’m a UI designer by trade so I usually pick things up pretty quick. Anyway, the previous version was definitely good enough but the latest is just too cumbersome. It’s so confusing with the new color schemes, sleep debts, having to pick which ring you “think” is right. Come on, that’s the point of the app! The previous option of light, very light, deep, etc sleeper was WAY more intuitive. Please bring it back. 

My recommendations (I’m actually begging):
1. Make the default color scheme the same as the previous version 
2. Bring back light/deep/very deep/etc to change the stats
3. What’s the deal with the readiness score? Last night I had 8 hours of sleep, exceeded my deep and quality sleep rings, and only got 2 stars readiness. What does that even mean?
4. Can we disable the sleep debt?? The app sometimes tells me to sleep 13+ hours to rid myself of a sleep debt. That’s terrible advice. That would likely throw off my circadian rhythm making following nights sleep worse. It’s better to chip away at it. 

So please stop adding things without fixing the old ones, and don’t fix what ain’t broken. You have an awesome app that I swear by.",False,Old app: 5 stars. Latest update: 2.,
1,2019-02-20 14:48:20,FruitLoopMT,"After using this app for years if decided it’s too much of a pain. It only lets you go to bed between 5pm and midnight, so it’s pretty useless for shift workers. It also doesn’t really record sleep, it just records when your watch doesn’t move between those hours. So when I leave my watch in the car since I can’t wear it at work, it thinks I’m sleeping or something is wrong. It’s been handy to see how my heart rate has changed while I sleep but the actual measurements for quality or time spent sleeping don’t seem to be accurate no matter how many times I adjust it. Also, every time my schedule changes and I change my bedtime from something like 9pm to midnight (since I can’t put when I actually go to sleep), the app changes the history for everything to midnight, not just the nights I’m actually going to bed. I’m uninstalling because I’ve spent too much time stressing over the app and not enough time actually sleeping.",False,Not for shift workers.,
4,2018-12-26 11:24:03,ravannnnn,"Update 12/25 - I took a star off cause atleast once a week theirs something wrong with the app. This time in particular it switched from automatic sleep detection to the “not wearing watch” tracking (or whatever they call it). The other time I had a problem was when it wouldn’t track my sleep. So I had to delete and reinstall for it to work. I wouldn’t have known to try that if I didn’t read someone else’s review about it not tracking sleep.

Update 12/19 - thank you for changing the color scheme back kinda. The green had to go thank you.

Works 100%. Tracks all my sleep and naps very very accurately. Only thing is I don’t like the color scheme they updated with today. Otherwise this app has helped me be more cautious of needing more sleep so it’s keepin me healthy every day.",False,Buggy app,
5,2022-01-04 14:25:55,mrs. sleepsalot,"This app really can help you sleep better. It was easy for me to read the information from this app and naturally my husband and I started making little tweaks that helped us sleep better. For instance, I know if I have alcohol, I get zero minutes of deep sleep. I definitely think twice if it’s an evening I’m going to partake. 
We have mini competitions to see who can get the most deep sleep! 
 I’ve always been a terrible sleeper. Terrible insomnia. Those middle of the night chats, “if I fall asleep now, I get three hours of sleep…” Not anymore. I fall asleep in less than 5 minutes now. I definitely think this app helps me to get better sleep.",False,This app makes it easy to sleep well,
5,2020-05-13 15:38:53,emmmmmly,"I’m usually against using sleep trackers because in my experience they are highly inaccurate. I wake frequently at night and most apps don’t register that. I like that you can calibrate this app starting with the first time you use it, and recalibrate at any time. After just a couple of nights using this tracker, it was about 99% accurate! I like being able to track my sleep and see how it effects my anxiety disorder. I also like that the app learns your sleep/wake times and can suggest the latest time you can go to bed tonight and still get enough sleep, based on your sleep trends. This tracker has been an important part of my self care and I couldn’t recommend it enough!",False,Most accurate sleep app,
5,2019-10-03 01:06:50,Macgizzard,"You’ll be hard pressed to find a more thorough app!  Paired with the Iwatch in my experience is everything you need to monitor your heart health and sleep.  I’m 61 diagnosed with sleep apnea and paroxysmal AFIB.  I never miss a beat:) keeping up with my exercise routine, sleep bank and resting rates.  It’s important to me to know what progressions take place, when and for how long.  The medical community is all over the map on the reasons and treatments for paroxysmal.  It’s funny at first they want to tell you to not be so invested in the data and within the last year they are now pushing their own apps and monitors.  I’m pretty confident I have the tools that are every bit as intelligent as theirs and it’s obvious they’re not mocking the data any longer.",False,My favorite,
5,2019-07-28 17:44:33,braggcat,"I really have a hard time sleeping and am very sluggish throughout the day. I knew my sleep was horrible, just never knew how bad. This app really lets you know how your doing with all the data it collects on your sleep, now if it could only recommend changes to your lifestyle or solutions that would improve it that would be great. 
Seriously though it does provide a very good feedback on your sleep that you can definately Correlate to you attitude, mood and just over all health of the day.
If you have sleep issues, I definately recommend this app to start giving you insight on your sleep patterns and then you can start looking at how to make it a better rest for yourself by suttle changes in your lifestyle.",False,Sleep issues,
5,2018-10-10 18:31:13,RayR1970,"I used to be a Fitbit owner then went to the Apple Watch.  The one thing I loved that the Apple Watch did not have was sleep tracking which the Fitbit does.  After a few weeks reading reviews on sleep tracking apps this one always seemed to be in the top 2.  The app takes a bit getting used to but it’s great. I downloaded the app, answered a few questions and the next thing I knew it had given me my sleep tracking for the whole week.  The layout is very Co loans you would think it was made by Apple as it fits with there health apps.  The information is mostly spot on give or take a few min, and I must say it has more data then the Fitbit app.  For my first app ever purchasing I am very pleased.",False,So far. Great sleep tracker,
5,2022-07-27 18:56:42,ChrisG_V2,"This app is worth everything! If you’re anybody who might want to track anything from your overall sleep quality or you want to figure out what exactly is going on while you’re sleeping, this is the app for you. I love being able to look through the summary page and see all of my metrics. Best part is that I didn’t know what any of it meant at first, but the tips function throughout the app made it so easy to learn. You do not have to be a biologist to use this app, and, if you are a biologist, you’ll love this app that much more. Highly recommended for anybody with a watch to get that extra value out of yourself",False,Best choice you could make,
5,2021-08-07 12:17:36,TsamPela,"AutoSleep has changed my life. Now that I   Know the difference between sleep & deep sleep it’s a game changer. Once AutoSleep started tracking when & how much deep sleep I was getting each night, this gave me the insight of my daily wellness; how I was feeling & how focus I was on Daily bases depended how much deep sleep I was getting each night while I was asleep. Also, Now I’m aware which foods & drinks comprise my sleep quality because of my heart rate tracking). What I also love about AutoSleep it’s  so easy to use,  no buttons to click before laying down. I Just make sure my iwatch is charged and unlocked. I have been recommending AutoSleep to all my clients that have issues with sleep.",False,Life Changer,
4,2021-12-22 14:42:40,estoyMUYcaliente,"This was one of the first apps I downloaded after getting an Apple Watch, and it has really helped me get to know my sleep and the factors that influence and good night’s rest vs a bad night’s rest. The only major con is that if there are any issues with recording your sleep data, it is next to impossible to add information in manually. The developers even provide a lengthy FAQ for how to enter your info is your watch messes up recording, and I have not been able to figure it out in 6+ months.

Other than that, it’s a great tool when all goes as planned, and I highly recommend trying to affordable subscription if you’re still struggling to access a good night’s sleep.",False,Great way to get to know your sleep patterns,
5,2020-05-25 16:08:21,Sandhillcrane56,"I’ve been using this app for about a week. I just got a new Apple Watch Series 5. I sleep pretty well but thought it would be nice to track it. I love it! It tracks your heart rate throughout the entire night! I also now know for sure that I don’t budge an inch at any point during the night. It shows if and when you move. I turned on lights out today so I can track how long it takes me to fall asleep. I already know it’s about a minute but it will be fun to see! I didn’t sleep well one night even though I slept enough hours. It tracks that too! Now you will understand why you are tired! Stress... COVID 19! 
It’s well worth the very little it costs! And I can share it with my family! Great buy!
Thanks!",False,Great app,
4,2020-05-29 04:37:11,BenjPhoto,"I had settled on an app that did ok but thought I was asleep even when I wasn’t. When I finally got an Apple Watch I looked for something better and this is the app I chose. Reviews were pretty good, so I tried it. 

At first it too thought I was asleep during periods where I was awake, but it gives you the option to tweak the output. Once that was done it is incredibly accurate. I often have stretches where I am awake for hours before dropping back off to sleep. I used to try to watch the clock to figure out how long they lasted. The first few times I tried that and found out my readings were accurate (after adjusting settings two nights in a row) I stopped and just allow the watch and app to do their thing.",False,Better than anything I’ve used previously,
5,2018-01-03 15:04:41,bevsucceeds,"I use the sleep app on my Apple Watch 3 and coordinate it with my phone.  I did some research based on my first night’s sleep and it helped me learn a lot more about deep sleep and quality sleep.  I had a question on the date because I thought the date should be the night that I went to sleep, so I emailed support and they got back to me with a very thorough answer that explained that most of your sleep(if you are a night sleeper) occurs after midnight (or the day after you go to sleep).  Also since the clock is used, data is not available until you wake up the next day- makes perfect sense.

I love the lights out feature that tells me how long it took me to fall asleep.

Ism becoming addicted to this app😍",False,Fantastic Tool,
5,2022-10-05 06:10:59,idrathergarden,"I have always had trouble sleeping. I would get 3 hours of sleep a night for days at a time. I looked at several apps before choosing AutoSleep. It tells me when I do or don’t have quality and deep sleep and right away I can look for possible causes. I am learning what to do (like exercise) and what not to do (I appear to be very sensitive to caffeine). I am sleeping better and my Afib has been less active. The app is easy to use, you can easily dig deeper into the science behind each of the variables it measures. 
I’m hooked. It can really improve one’s quality of life. It has certainly has for me.  Thank you for severing this!",False,I sleep better & am healthier thanks to this app,
5,2019-08-24 18:42:21,rjp8775,"I don’t fully understand how it works, but I’ve been using it for more than a year and I have consistently found that when I’m feeling sleepy during the day — even if I think I’ve been getting enough sleep at night, based on when I go to bed and when I wake up — the app’s measures of sleep quality are showing that the quality of my sleep isn’t great.  And vice versa:  When I’m feeling well rested, I often check the app and it shows that my sleep quality (or “efficiency,” as the app calls) is very high.  So again, I don’t quite understand all the intricacies of how it measures what it measures, but I’m consistently impressed with its accuracy.",False,"Love This App, Even Though I Don’t Fully Understand It — And That’s Okay!",
5,2020-03-21 11:05:12,Dringpt,"I love this app! AutoSleep gives me so much information. I can review many aspects of my sleep. When I first started to use the app I noticed I barely got or even had no deep sleep. I’ve been able to adjust my sleeping habits to improve my ratings. I know when I’ve felt restless and have had a restless night and feel tired AutoSleep validates how I feel. Very accurate. In the beginning I wasn’t sure it was accurate because I had many days in a row without any deep sleep.I had my husband, who sleeps well, wear my watch one night and the app verified how much better he sleeps. The first thing I do in the morning is check my AutoSleep app, I highly recommend this app for all the info I get from it.",False,"Perfect for me, Accurate",
5,2020-02-23 17:53:34,Zaneflores3,"It does everything it says it does. Well made app, UI and efficiency both. The metrics it reads are detailed without much battery usage (can still use theater mode if wanted), and the analytics served up are intricate, organized and plentiful. Editing is possible and easy enough, merging general blocks of time (added manually) while also supporting integration into detailed records as well. Information tiles can be reorganized or time tweaked. Several ways to display, and levels of time distribution included in that. Integrated with Apple Health sealed the sale.
Only improved feedback I have is I wish I could load different UI themes. Even if not taste specific, at least matching/equalling iOS's dark mode.",False,Very useful app,
5,2019-02-27 02:07:42,Civ2ru,"If this app wasn’t well designed, intuitive and seamlessly integrating with HeartWatch (which it most certainly is!), it would still deserve 5 stars just for how responsive the developer is.

I have contacted David on a few occasions, whenever I experienced glitches running one of his apps, and he would always get back to me within 24 hours with an effective solution or troubleshooting steps. In my last email, I expressed a wish to see a feature update that would allow for a 5-10% nocturnal heart rate dip (it only had 0-5% and 10-15% settings before). A week or so later, new update – boom! 5-10% nocturnal dip option. Thank you David, you truly are the best!",False,Outstanding app and super responsive developer!,
2,2019-12-26 04:42:17,iChris36,"What can I say, this app just doesn’t work as advertised all too well. Automatically tracking sleep is likely a difficult hurdle to overcome when developing apps such as these. However, regardless of this app’s popularity, it just doesn’t quite live up to the hype. I’ve had this app for a few months, are here are my observations:

- Rarely (and I mean RARELY) has this app actually accurately tracked the time I’ve been asleep. It’s generally off by 3-4 hours plus.
- Even when initiating the AutoSleep manually, it STILL doesn’t accurately track the time I’ve been asleep. Again, generally off by at least a few hours
- The data. Oh the data. Data is nice, isn’t it? This app does provide a lot of it, I’ll give it that. But wow, is it ever so painful to try and sift through. What good will this data do me if I have to use the worlds largest encyclopedia on data interpretation as a guide to help me understand what in the world everything in this app means/is/or does? Overly complex, just for the sake of it. No thank you. 

These are my biggest complaints. I can’t wait till the day Apple releases their own sleep tracking software for their Apple watches. At least then, we know it will 1) actually work, 2) be simple, and 3) likely have a much, much better UI.",False,Overhyped and Underperforming,
5,2018-12-31 05:11:27,Scott.KT,"First off, let me say that I use AutoSleep with an Apple Watch, so I have no idea how well the app works by just using an iPhone alone. 

With the latest release to version 6, this has gone from a four-star to a solid five-star app. Everything about the app has been refined. It gives me all the information I could want about my sleep habits, and with that information I can make the necessary changes to get a better quality sleep.  

There’s a lot of things to love about this app, and it will give a ton of data about your sleep. The science behind the data is solid. In email exchanges with the developer, it is obvious he is well-versed in sleep tracking science.  I fully trust the data this app provides. The app tracks deep vs restless sleep- valuable information that can you can use to get a better night’s sleep. The app also has great integration with the developer’s HeartWatch app as well, so you can track your heartbeat while you’re asleep. 

I highly recommend this app- it’s the best sleep tracking out there for Apple Watch and it keeps getting better.",False,The Best Apple Watch Sleep Tracking App. Period.,
5,2020-12-16 04:16:20,OvernightSensation,"It sounds like an exaggeration but it isn’t. After having kids my sleep hygiene really suffered. It got so bad my mood changed, I had minor memory issues, and I was way more irritable. I lived like that for years before reading the book Why We Sleep and discovering the app. 

I’m sleeping at least an hour more a night now than I was a few years ago and it’s made a world of difference, especially during this trying year. My outlook is greatly improved, my blood pressure is down, and I’m feeling much better. 

I’ve recommended this app to any friends, family or strangers that would listen. Buy it, use it, and improve your health.",False,Changed My Life,
3,2022-02-17 15:44:59,KMAN!!!!!!!!!!!!!!!!!!!!!,"This app has all the info you could ever want for sleeping. Once you get the hang of the app and dial in how sensitive it needs to be to match your sleep (e.g. my perceived restlessness throughout the night is reflected accurately in the app) it’s fantastic. Trend tracking is a big part of the appeal for this app. 

As for the alarm, it WAS great and this would be a 5 star review if it still worked. The AutoWake app (also from this company) was dead on arrival so I gave AutoSleep’s smart alarm a try. While it doesn’t have as many features, it was serviceable for my needs. It woke me up slowly over 10 minutes which was great. Then the WatchOS update happened. 

It’s a well known issue, documented by the company itself, that watch and phone updates can mess with the functionality of the app. I have tried the company’s recommendations. I have deleted and reinstalled the app. I’ve hard reset my phone and watch. Nothing works. It is still a coin toss wether or not the alarm will go off. An alarm that works 50% of the time for me is rather useless. 

Get the app for the sleep tracking and data. Look somewhere else for an alarm that works.",False,Great to track sleep. Look elsewhere for an alarm.,
1,2021-02-20 15:32:15,Hsmomma25,This app used to work great before the last update.  Ever since then it has been so disappointing! The app does not correctly track the number of hours I sleep. It shows me awake when I was not. Now where you go to adjust there’s all these different sleep rings you can choose from which is just crazy. Just bring back the old app and fix this. Looks like lots of other people are having the same problem. Those who are giving it a good rating are probably new and think the app is accurate. I do look like the smart alarm feature they added but I doesn’t make up for the inaccuracy issues. Developers don’t post a message saying to email you for help to calibrate the app. It worked perfectly fine before you made this update. I never had to email you for “help” the app just worked! Fix these issues please!!!,False,Used to work great until the new update!,
5,2019-01-26 14:23:52,MsAntiguanRican,"Auto Sleep App is well worth the price. Ok so I have an Apple Watch on my right arm & a Fitbit Flex 2 in a bracelet on my left. For so long I have been Fitbit dependant just to monitor my sleep. However why keep upgrading your Apple Watch at a premium. So after testing out all the best Apple Watch apps, Auto Sleep for the WIN! Hands down best app if you are trying to get away from the Fitbit. After all that was the only thing outside of price point it had over the Apple Watch until Auto Sleep improved their app. Also if you go Auto Sleep app definitely link in your heart rate. That is another feature over the Fitbit & definitely helped me get over my Fitbit sleep feature withdrawals.",False,Comparable to the quality of FitBit,
5,2018-01-19 19:02:28,NurseJenny79,"There’s nothing bad I can say about it. It knows exactly when I’m asleep and exactly when I’m awake, down to the minute. The data is presented very well, also. It shows total sleep, deep sleep, heart rate, averages over different periods of time....and more.  There are several settings that you can tweak for individual use as well....such as the phone setting.  You can tell it to mark you as being awake as soon as you unlock your phone or you can tell it that you tend to fall asleep with your phone in the bed and not to do that.  That setting is important to me because I wake up and look at my phone and I lay very still. Now the app knows that I’m not still asleep.  Just as the title reads, it’s perfect!",False,Perfect,
5,2017-04-14 14:35:35,Tufte5,"I have tried several sleep apps (both for the phone and on the watch), and this is by far the best one I've used. There's a lot going on in this app, but that why it's so great; for the first time I'm getting information that actually feels useful. 

With other apps, I got the same simple info almost every night whether I woke up feeling great or terrible. The info I get with this app actually changes from night to night, and it's scary accurate. I don't know how it knows how much deep sleep I'm getting, but it actually aligns with how I'm feeling in the morning. It then gives me a ton of other info about that 24 hour period so that I can actually identify the things that make a difference.",False,RAF,
2,2017-06-05 16:21:40,mommacag,"I wear my Apple Watch to track my sleep with this app. Even though my watch is counting steps each time I have to get out of bed in the middle of the night, this app will show I was asleep in restless mode. So if you are one who has to get out of bed for any reason in the middle of the night, this app is worthless in my eyes. If it can't detect you being ""awake"" then all the other calculations are inaccurate. 

For example...last night I got out of bed twice, once to attend to my daughter and another to use the restroom. The app shows I slept for a total of 10 hours and that I was ""restless"" during the times I was awake walking around. Now if I look at the time frame my watch was counting steps, through the Apple health app, it shows I was up on my feet for a total of 1 hour. Meaning I was actually in bed for 9 hours but this app shows I was in bed for 10 & that I was sleeping for those 10 hours. 

I sent an email to the developers of this app asking about the issue. Hopefully it's something they plan on updating on the app; it shouldn't be to hard to have the app recognize your ""awake"" if your watch is counting steps. 

So my overall opinion... it's not really worth the money. It isn't any better then a few other apps that are free.",False,Awake feature doesn't work well,
5,2021-07-17 13:49:07,crrommel,"I was struggling with feelings of pain, exhaustion on waking & like I just didn’t understand my sleep. This app has so many pieces of information offer, that after using it for seven days, you start to get a feel for information—the information you really need to make the choices to improve your sleep. At first it feels like a lot of information, even a little bit overwhelming, but in the end I would say there’s both an excess of information for those who need more, more! AND the ability to just glance at the app (after living with it for a number of days) to get a good feel for what’s going on during sleep.",False,So helpful,
