date,isEdited,userName,review,rating,title,developerResponse
2018-08-21 12:36:58,False,Suuuuuhyun,첨에 잘 쓸 수 있을까 고민했는데 잘 안 써져서 사람들 모아서 기상밴드로 인증하면서 쓰고 있는데 너무 좋아요 마을 꾸미고 보니 더 희귀건물 모으고 싶어서 열심히 하게 되는 것 같아요❣️,5,좋아요 ㅠㅠㅠㅠㅠ 아기자기 꾸미는 맛에 성취감 업,
2021-09-15 16:06:55,False,젤라또잉,너무나도 의미있게 앱을 사용하고있는 유저입니다!!! 소셜서클 건물 종류가 좀더 다양했으면 좋겠습니다! 계속 중복된 건물만 짓는거같아요!,4,소셜셔클 건물종류,
2021-06-09 02:45:50,False,내 추억 주세요 ㅠ,"새삼 잠을 잘자는 사람이었음을 알게 되었네요 
그리고 몇번이나 핸드폰을 들었다 놨다 하는 저를 발견...!!  
강추!!",5,핸드폰 안하니까 이렇게 빨리 잠 들 수 있다니,
2019-06-06 03:38:57,False,ssenjyu,"건물들도 아기자기하니 이쁘고 귀여워요
우선 수면시간을 지킨다는게 중요한거 같아요 
정말로 건물이 붕괴되는게 속상해서 폰을 안하게 돼요 신기방기 ㅎㅎㅎ",5,It’s so good!,
2019-08-07 09:18:58,False,tedpooh,성과를 가시적으로 확인할 수 있다는 게 이 앱의 가장 큰 이점입니다. 다만 이번 업데이트 때 화면구성이 조금 바뀌면서 번역투? 같은 느낌이 생겨서 그부분은 아쉽네요.,4,수면시간 조절에 좋습니다~,
2019-05-28 23:16:27,False,스팸이야 리챔이야,자기 전에 핸드폰하다가 매번 다음날 후회해서 후기 보고 다운 받아봤는데 최고입니다 다음에는 무슨 건물이 지어질까 궁금해서 빨리 자고 다음날 되었으면 좋겠다고 생각합니다,5,정말 좋아요!,
2019-05-18 05:12:38,False,ㅁㄹㅋㄴ,"평소 새벽 5-6시에 자는 것이 습관이었는데
친구들이랑 소셜서클 해서 집짓기 대결 하면서
잠시간 바로 잡았어요... 너무 좋아요",5,너무 잘사용하고 있어요,
2019-04-22 21:32:27,False,Guusda,결국! 251일만에 모든 집을 다 모았습니다!! 마지막 한 집(1원짜리)가 유독 안 걸려서 한 달은 걸린 것 같아요! 덕분에 굿잠!!,5,아주 잘 쓰고 있습니다.,
2020-04-14 15:10:11,False,labbistar,"2500원이면 타이머도 못 사는 돈인데 진짜 돈이 안 아깝습니다. 잘 만들었네요. 단, 기상 미션이 다양해지면 좋겠어요. 핸드폰 흔드는 것 이외에도 ㅎㅎ",5,좋네요,
2019-04-22 02:43:35,False,아미에요 아미이army,포레스트앱 정말 잘써서 이 앱도 깔아봤는데 정말 좋아요! 일러스트도 모두 이쁘고 아기자기하고 수면패턴굳히기 쉬워졌어요~!!좋은앱 만들어주셔서ㅠ감사합니다,5,완전 좋은앱!,
2018-04-29 15:02:28,False,블랙펄ㄹ2228,아침에 깰 때마다 '오늘은 어떤 건물이 지어졌을까' 하는 기대로 깨서 기분 좋아요! 티켓 받으려고 휴일에도 일부러 아침에 일어나서 누르고 다시 잠들고.. 소소한 행복♥︎ 밤에 폰 만지는 시간이 확실히 줄었어요,5,효과 만점,
2020-04-10 15:20:04,False,메롱룽링,맨날 자기전에 폰 하고 자느라 눕기는 일찍 누워도 잠드는건 1시넘어서 잤는데 요즘엔 폰도 안하니까 눕자마자 자요ㅎㅎㅎ 그리고 일찍 자니까 아침에도 일찍 일어나져서 상쾌합니당 ㅎㅎ 건물 짓는것도 뿌듯하고 재밌어용,5,너무 좋아요!!,
2019-04-10 23:05:38,False,챷챷챷,몸건강이나 정신건강에 좋아요. 건물 무너뜨리고 싶지 않아서 더 열심히 자려고 노력하기도 하고ㅋㅋ 새로운 건물 건설됐다고 하면 괜히 선물 받은 거 같은 느낌도 들어요ㅋㅋ,5,확실히 꾸준히 같은 시간에 취침하니까,
2020-03-18 13:40:21,False,내가 재미없으면 별점 낮게줄수있지않냐?,어플 너무 잘쓰고있습니다. 다만 한가지 아쉬운건 내가 마을을 아무리 열심히 꾸며도 나혼자만 볼수있는게 좀 아쉬워요. 적어도 소셜서클에 있는 사람들 마을이라도 서로 볼 수 있으면 좋을거같아요.,4,내마을 다른사람도 볼수있게,
2019-06-21 06:56:10,False,ㅎㅈㄴㄷ,포레스트 어플 사용하고 너무 좋아서 수면어플도 다운받았어요!! 잠들기전 스마트폰 사용하다가 밤새고 오후에 피곤하고 이런생활 그만하고싶어서 다운받았어요,5,건강한 수면습관 들이기위해 다운받았어요,
2018-03-26 00:38:04,False,Dolcissima93,야행성 못고치던 제가 이거 덕에 조금씩 고쳐나가고 있습니다. 효과가 아주 좋네요. 진심 강추!!! 저는 이거 Forest로 알았는데 이 어플도 좋습니다.,5,최고의 어플,
2019-04-11 06:08:45,False,가나다앵,반신반의하면서 구매했는데 건물 안무너뜨리려고 핸드폰도 안하게 되고 어쩔수없이 자게 돼요. 좋은 어플 만들어 주셔서 넘넘 감사합니다,5,넘좋아요,
2020-09-12 23:19:12,False,"n번방,박사방",SleepTown설치하면 특별한 건물 준다고 하던데 어떻게 얻나요? 슬립타운에서 계정등록하면 주는 건물이 그건가요?,5,Forest설치한 사람은 SleepTown설치하면 특별한 건물 준다고 하던데 어떻게 얻나요?,
2019-07-15 11:13:19,False,라온헤윰316,평소에 늦게까지 휴대폰을 하고 자는데 이 앱을 쓰고 왠지 오기로라도 시간을 맞춰서 자게 되어요! 밤에 휴대폰 안 하고 자고 싶으신 분께 추천해요!,5,규칙적인 잠자기 습관,
2019-06-28 04:58:05,False,사이렌오더오류수정좀,수면시간 챙기는데 도움돼요 너무 자기 싫으면 앱에도 안들어가는게 문제지만... 없는것보단 낫죠,5,Forest도 잘 써서 사봤어요,
2022-01-21 10:20:05,False,Wwjdrufp,정해진 시간에 일어날 수 있어서 좋아요 버뜨 제가 토요일 일요일 늦잠자기위해 휴일로 설정 해 놨는데 왜 아침에 일어나면 건물이 무너져있는거죠??ㅠㅠㅠ 그게 속상해요ㅜㅜ,5,정해진 시간에 일어날 수 있어서 좋아요!!!,
2020-04-12 23:34:11,False,꾸꾸쀼,"비록 수면 버튼 누르고 폰은 안하지만 다른걸 하다가 늦게 자지만... 그래도 자기 전에 폰 보면서 시간 안보내게돼서 좋고, 일찍 자야겠다는 생각을 하게돼서 좋아요!!!",5,좋아요,
2019-04-09 00:06:54,False,Ellie8J,"불면증 없고 건강한 사람인데, 휴대폰 만지다보면 자주 늦게 자고 그럴 때면 아침이 계획에서 틀어지더라고요. 보다 철저한 생활 관리가 꼭 필요한 학생인데 정말 유용해요!",5,휴대폰 때문에 불규칙한 수면을 관리해요,
2019-06-19 15:12:02,False,흰둥이987,"소셜 기능덕분에 강제성이 더 높아졌어요!!
잘사용하고있습니다..!!! 정말 좋은 앱이네요",5,감사합니다. !!,
2019-05-23 07:24:13,False,rlwn1373,자는 시간이 규칙적이게 변했어요 집 하나라도 더 짓자는 생각하니까 정해둔 시간 전에 자려고 그 시간 전에 잘 준비 다 하고 그러네요 값어치 있는 멋진 앱!!,5,일주일째 사용중,
2021-12-05 17:10:06,False,스모아,유용하게 쓰다가 한번은 풀 충전 된 상태로 충전기 연결 안하고 잤더니 아침에 배터리가 20% 미만이더라고요 오래쓰면 배터리 금방 나갈 거 같아서 차마 못 쓰겠어요 기능은 진짜 유용한데ㅜ,3,배터리 광탈,"{'id': 26706376, 'body': 'Hi there - sorry for the inconvenience. If you have any other suggestions, feel free to contact us via the in-app feedback system. Thank you!', 'modified': '2021-12-08T06:19:46Z'}"
2021-01-29 10:18:55,False,ㄱ짲운,"엄격한 모드 해제 이거 다음 업그레이드때 
제거해주시면 안되나요?
어플 취지에 안맞는것 같네요",5,돈주고 산건데,
2019-05-31 09:40:34,False,자바칩의 마을,"밤에 폰을 못보고 강제취침을 해야하는건 좋은데
빅타운에서 내가 만든 마을을 소셜서클 사람들도 볼 수 있으면 좋겠어요. 코인으로 마을 실컷 꾸며놔도 나만 볼 수 있으니 별로 흥이 안나네요. 제 마을 예뻐서 자랑하고싶단 말이에요 ㅎㅎ",3,빅타운을 소셜서클에서 공유할 수 있게 해주세요,
2019-07-02 05:47:41,False,호손,수면시 배경음악 더 다양하게 추가해주시면 안되나요 ㅠㅠ 포레스트 음악에 있는것들 슬립타운으로 옮겨도 괜찮을거 같아요!,5,수면시 배경음악,
2021-01-01 10:37:46,False,qwergas,"광고 뜨는 거 보고 슬립 타운도 다운로드 받았는데

방법을 모르겠어요 ㅠㅠ",5,포레스트 연동 이벤트 끝났나요?,
2021-05-20 04:14:28,False,귀욤열매힛,ㅎㅎ 포레스트처럼 뭔가 모으는 재미가 더 있었음 좋겠어요 ㅠㅠ 쇼설 셔클기능에서 취침시간이랑 기상시간 안에서 내가 일어나야하는 시간을 선택하는 기능이 있으면 좋겠어요,4,좋아요,
2019-07-07 01:33:01,False,Meyonce22222,확실히 핸드폰 만지느라 허송세월 안하고 안자더라도 뭔가 생산적인 걸 하다가 잠들게 돼서 좋아요~ 아침에 알람 울리는 기능이 좀더 강화됐으면 좋겠어요 ㅠ,4,좋아요,
2021-08-21 13:37:10,False,없는별명은,정해진 시간되면 강제로 사용하던 어플 꺼지는게 아니네요 수면모드도 제가 끌수있고..,4,생각한거랑 조금 다르네요,
2019-04-12 01:24:27,False,hinap,"적어도 폰 만지는 시간은 확실히 줄어들었고, 아기자기한 건물 모으는 재미에 제시간에 자려고 노력하게 됩니다.",5,효과가 있네요,
2019-04-01 22:07:46,False,하늘 구름 별,"핸드폰을 하다가 늦게 자는 날이 있어서 구매하게 되었는데 후회없습니다~적정한 시간에 자고 일찍 일어날 수 있게 도움을 줍니다! 보상을 통해 마을을 꾸밀
수 있다는 점도 좋습니다~",5,좋은 어플,
2020-03-03 16:50:04,False,소윤비,수면 누르고 화면 잠구고 몇 분 후 다시 열어서 곧바로 어플로 들어갔는데 갑자기 실패했어요 어플 나가지도 않고 허용 범위에서 껐다 킨 것 뿐인데... 진짜 짜증나요 ㅠㅠ,4,원인 모를 실패,
2019-06-29 00:45:42,False,안이은,"절대 못 바꿀 줄 알았는데 sleep town 쓰고 나서부터 일찍 자고 일찍 일어나니까 너무 개운해요,, 감사합니당",5,수면습관,
2018-03-31 23:47:56,False,김네팔,"너무 좋아요
처음엔 뭐때문에 해야되지 했지만
하다보니까 스마트폰참으니까 잠도잘오고
케익가게 햄버거가게 지을수있어서 너무기대되요",5,너무좋아요,
2019-05-30 08:20:35,False,사용후기😴,수면패턴을 고치려고 추천받아서 앱을 구매하게 됐습니다. 사실 사용해본지는 얼마 안됐지만 그래도 요즘 잠 잘때 핸드폰을 안보고 자서 좋아요. 잠자기 전에 핸드폰하면 눈에도 안좋고 건강에도 안좋다는데 점차 고치려구요😊😊,4,좋아요,
2019-12-29 13:45:39,False,쿠기lov,근데 혹시 휴식으로 설정해둔 날 실패해도 건물 무너지는 건가요!? 휴식으로 해놔서 늦게 일어났는데 건물이 무너져있어서 좀 슬프네요 ㅠㅠ,5,좋아요!!!,
2019-04-18 06:10:19,False,센츄러스,맨날 밤에 일찍 자야지 일찍 자야지 하면서 폰 보다가 2시 넘어서 저고 그랬거든요 근데 이 앱 쓰면서 왠지 건물 뿌셔지는 게 싫어서 일찍 자는 습관 자연스럽게 들이게 되네요,5,앱 좋아요,
2019-04-14 22:09:44,False,reviapp,"일정한 시간에 잠들고 일어나는 습관이 자연스럽게 형성되어 좋아요!
소셜 타운을 통해 여러 사람들과 긍정적인 동기부여를 하게 되어 더 많은 도움이 됩니다.",4,규칙적인 습관,
2020-02-08 05:29:22,False,재밋음니다,알람소리가 작은 단점 하나하구요 마을에 사람 돌아다니면서 상호작용도 해줬으면 좋겠어요!! 보는맛이 쏠쏠할거같음,4,너무 좋은데!,
2021-01-28 16:31:17,False,아아처더재으ㅡ,"어떤 블로그에선 수면 상태 보기를 누르면💤가 뜬다고 하는데
제껀 누르나 안 누르나 똑같아요 ㅠ
서클 멤버들이랑 같이 공유하고 싶은데 방법이 없나요",4,수면 상태 보기가 안돼요,
2020-01-30 14:03:40,False,칸산탈슘,forest 어플처럼 한 주의 시작 요일을 월요일로 바꿀 수 있으면 좋겠어요.,5,잘 사용하고 있는데,"{'id': 13237997, 'body': 'Hello,\r\nThank you for your feedback. We will forward your suggestion to our team. :)', 'modified': '2020-02-01T17:03:48Z'}"
2021-05-17 22:09:14,False,쭈쭈이린,"왜 갑자기 진짜 6개월정도 잘 쓰던 이용자인데 흔들기가 어느날 아침에 안돼요ㅠㅠ
수면스터디해서 벌금 걸려있는데 조금 짜증^^",3,흔들기 모드가 안되는데여ㅠㅠ,"{'id': 22947300, 'body': 'Hi, sorry for the problem caused. Could you please contact us via in-app feedback? Please let us know your phone model and app version. Please provide screenshots/videos showing the problem if you can. Thank you!', 'modified': '2021-05-22T09:24:55Z'}"
2019-04-18 05:53:08,False,mariejang,정해진시간에 자려고 노력하다보나 이제는 노력하지 않아도 잠에 잘 들 수 있는거 같아요 ㅎㅎ 시차적응에 도움이 많이 되었어요!,5,덕분에 규칙적인 수면패턴 ㅎㅎ,
2020-06-03 16:03:39,False,에이미요,핸폰 중독때문에 잠도 못자서 깔았는데 가끔 실패해서 건물 무너뜨리기도 하지만 사용하면 좋아요,5,좋아용,
2020-01-23 03:17:53,False,ㅜㅜㅜ667,태블릿에 깔았는데 실제로는 핸드폰에 까는게 더 중요할것 같아 지웠습니다,5,정말 죄송한데 환불해야할것같아요,
2019-07-28 00:20:23,False,circe@95,얼른 마을 만들고 싶어서 제 시간에 자게 되네요!! 좋은 앱 만들어주셔서 감사합니다~,5,너무 좋아요!!,
2021-01-11 14:15:05,False,yun0456!,일반 알람으로는 평소 잘 일어나지 못했는데 이 어플로 생활패턴을 바꾸는데 큰 도움을 받았습니다,5,추천합니다,
2019-05-04 16:29:45,False,귀찮게 별명지으래,"건물 무너지는 거 보는게 너무 슬퍼서 ㅠㅠ
최대한 자는 시간 지키려고 노력하게되네요 ㅋㅋㅋ
포레스트도 잘쓰고 있는데 이 앱도 잘 쓰고 있습니다^^!",4,귀여워서 지키게 되요,
2021-01-02 12:47:10,False,사용자9372,"숙면하기 좋은 앱

기상시간 변경할 때 확인 메세지가 ‘변경’이 아니라 ‘병경’이라고 뜨는 점만 고쳐주시면 좋을 것 같아요.",5,좋아요,
2021-02-06 06:05:00,False,라꼼마,제 수면에 도움이 되길... 스마트폰 중독도 탈출하고 싶어요,5,아직 사용해보지 않았지만,
2020-05-08 14:02:23,False,귀여운게임,"아이폰 유저고 설정페이지에서 목표 시간 설정 바꿀수 있다는데 
안돼서 변경하려몀 앱을 삭제하고 다시 받아야하는 번거로움이 있습니다. 
아이폰 사용하는 제 동생은 계속 시간 변경이 가능 하던데 제껀 왜 이러는지 모르겠네요. 수정해 주세요.",2,목표시간이 수정이 안되네요.,
2021-02-02 17:16:02,False,밍굴맹글,"취침시간 이후에도 수면시작버튼 누르고 엄격한 모드 쓸 수 있었으면 좋겠어요. 제발요ㅠㅠㅠㅠ
취침시간이 지나면 어차피 지나바린거 그냥 포기하게 되네요.",4,취침시간 이후에도 수면시작,
2021-01-05 00:12:01,False,쫑쩡쫑,"요즘은 시간 맞쳐서 수면할려고하는데
아기자기 도움이 됩니다",5,지키게되더라구요 ^^,
2019-08-01 08:11:27,False,꿀좸,친구랑 같이 소셜로 도시만드는게 너무 재밌어요 ㅠㅠㅠ,5,너무 아기자기 귀여워서ㅋㅋㅋ 멈출수가 없어용,
2019-04-02 06:56:51,False,ㅂㅈㄷ쇼롸ㅓㅐ,"아침에 일찍 일어나는 습관 만들기도 좋고 아기자기 너무 귀여워요!! 두시간 전에 잘 수 있게, 집이 회전되게 하면 좋을 거 같아요",5,너무 좋아요!,
2019-04-25 20:03:51,False,shingyu,"뉴스나 게임같은 중요하지 않은 일인데도 폰을 계속 사용하게 되었는데

이 게임(?) 속 마을이 뭐 중요하다고, 자꾸 신경 쓰여서 일찍 자려고 노력하게되네요.",4,발상이 재밌네요.,
2020-07-08 21:04:10,False,애나고,"그동안 새벽에 폰 하느라 늦게자서 밤낮이 바꼈는데 첫날부터 억지로라도 안하고 자니 바로 고쳐지네요
효과 좋은것 같아요",4,정말 폰을 안하게 되네요,
2019-07-14 22:25:09,False,난나를믿어,밤에 폰 보느라 너무 늦게 자고 아침에 후회하는걸 반복했는데 이거 하고 나서 규칙적으로 잘 수 있어서 너무 좋아요!!!,4,효과 톡톡히 보고 있어요!,
2019-05-08 12:28:26,False,갤럭시W,"너무너무좋아서 반년째 쓰고 있습니다
그런데 자다가 전화가 와서 받으면 건물이 무너지더라구여ㅠㅠ 개선해주세여",4,너무좋은어플이에여,
2019-04-19 13:37:01,False,클라우지우스,"포레스트 너무 잘 써서
이런 수면 어플도 있으면 좋겠다 생각했는데
마침 있네요!
수면 어플도 잘 쓸게요",5,꿀잠자기를!,
2021-01-24 23:44:19,False,이긍정:),소셜클럽 가입하니까 규칙적으로 자고 일어나는 데 도움이 되네요. 건물 생길 때마다 기분이 좋아요 :),4,일찍 일어나는 데 도움돼요!,
2020-07-13 02:32:48,False,백쿠 기다리는 에리,그냥 제가 게을러서 안누르게 되네요.. 원래 부지런한 인간들이 쓰면 기분이 너무 좋으실 것 같네요..,4,너무 다 좋은데,
2020-06-08 22:38:24,False,ㅣ러ㅑㅐ,"저도 이런 어플을 만드는 개발자가 되고싶어요, 또는 아이콘, 그래픽 디자이너!!!!!",5,너무 귀여워요,
2019-07-25 09:57:09,False,ekgzp,"아주 유용한 어플입니다
아기자기하고 예쁘기까지해서 더 좋아요",5,forest 사용하다가 왔어요,
2019-05-02 21:20:12,False,랔띠스웩,포레스트랑 이거랑 같이 쓰고 있는데 확실히 습관이 잡히는 기분이에요 맨날 집 지으려고 열심히 사는 중입니다!,5,와 이거 왜 이제 알았죠,
2019-10-14 14:00:25,False,야호오오오오우,소셜서클은 목표 변경이 불가능한건가요? 제가 방법을 모르는건지 불가능한건지 모르겠네요😭,5,너무 잘 쓰고 있는데...,
2019-04-03 22:36:24,False,오두루덩,근데 원래 자기전에 풀벌레 소리가 났었는데 왜 지금은 안 날까요?? 설정 가도 모르겠네요ㅠㅠ,4,수면시간 규칙적으로 하기엔 좋아요,
2019-07-27 14:37:33,False,집리,오늘 구매해서 해볼 생각이지만 귀여워서 좋은거 같아요 포레스트 앱도 좋았어서 기대해봅니다 ㅎㅎ,5,귀여워요,
2019-04-03 03:56:35,False,누쫘,사실 알람으로써의 기능은 별로라고 생각합니다만 귀여워서 열심히 하는중이에요 크크,5,너무 귀여워용!,
2019-05-24 07:48:10,False,해오니의 리뷰,정해놓은 시간보다 늦게 잠들면 쓸 수가 없어서 자주는 못쓰지만..,5,귀엽고 유용해요,
2018-12-30 14:43:17,False,gooooodlily,"안녕하세요,

건물 지우기 뿐만 아니고 아예 데이터를 처음상태로 세팅해서 사용할 수는 없나요?",4,완전히 리셋도 가능한가요?,"{'id': 6624675, 'body': 'Hi,\nPlease provide us the details and the screenshots of the problem via our in-app feedback system. We will look into this issue. :)', 'modified': '2019-01-01T11:24:52Z'}"
2019-04-19 01:53:08,False,룰고양이,"수면시간이 일정하지 않아서 구입해봤는데, 좋은 습관이 길러지길 기대해봅니다. ^^",5,오늘 구입했지만 기대해보겠습니다 ^^,
2021-10-22 23:58:17,False,펴오다지어슝,게임을 접목해서 그런지 강제성보다는 재미가 더 있어요ㅎㅎ,5,쉽고 재밌어요!,
2020-04-30 15:55:41,False,버박공주,왕추천입니다,5,대만족입니다.. 수면 패턴이 불규칙적이라서 힘들었는데 이 앱 쓰고부처 싹 고쳤어요.!,
2020-04-13 22:44:41,False,재미떠요용,수면 시간 맞추는데 도움이 되는 곳 같아요,5,아직 하루밖에 안써봤지만 좋은 것 같아요 마음에 들어요,
2019-04-11 15:38:20,False,akamndj,아침에 알람 들어도 일어나기 싫어서 힘들었는데 이 어플 쓰면서 건물 얻고 싶고 그러다보니 아침에 알람울리면 정신 번쩍 들어서 효과 좋습니다~ㅋㅋㅋㅋ 내일도 꼭 성공하길~~!!!,4,효과 좋아요!,
2021-07-15 14:56:42,False,둥둥따리,강제성은 별로 없지만 잊어 먹었다가도 다시 하게 되네요 없는거보단 나아요,5,좋아요,
2018-05-15 00:14:26,False,Eun_0610,그런데 기상시간 2시간 30분? 전에 일어났을때 어플 키니까 건물이 파괴됐다고 뜨더라구요 ㅠㅠㅠㅠ.... 조금만 시간을 넓혀주셨으면 합니다,4,좋아요,"{'id': 3481265, 'body': 'Hello, could you contact us via our in-app feedback system so that we can help you with the problem? We apologize for the inconvenience.', 'modified': '2018-05-16T04:05:49Z'}"
2021-08-18 07:38:32,False,Jesusgnade,오늘 처음 받아서 아직 사용해보지는 못했지만 수면에 큰 도움이 되길 바래요!,5,좋아요,
2019-04-02 13:39:01,False,딴통키,잠 잘 시간을 정해두고 핸드폰을 안 만지고 자니 생활패턴도 좋아지고 괜찮은거같아요 그런데 쉬는 날 2개를 정하는게 있는데 정해놔도 무용지물같네요;;,4,좋은거같아요,
2019-04-29 21:32:49,False,호롤오록ㄴㅈㄱ,뭔가 자기 싫어서 핸드폰 하다가 늦게 잘 때가 많았는데 핸드폰 자체를 못하게 되니까 그냥 일찍 자게 되네요! 넘 좋아요>_<,5,진짜 일찍 자게 돼요!!!,
2020-02-10 14:41:07,False,cute_hyeonwoo,아직 안써봤는데 밤에 폰 안하는거에 도움될거같아요,5,다 좋은데 아이폰6s에서 알람음악 선택이 안돼요,
2020-07-14 12:34:04,False,책뷰!!!!최고!!!!,"취침시간 변경할 때 뜨는 메세지박스 ""수면 및 기상시간을 병경하겠습니까?""에 변경 오타 있어요 ! 바꿔주시면 감사하겠습니다,,",4,취침시간 변경시 메세지박스에 오타 수정 부탁합니다,
2022-09-19 21:14:51,False,lsjngl,앱 때문에 강제적이라도 수면 시간을 지킬 수 있어서 좋아용,5,규칙적인 수면패턴 먼들기,
2018-11-12 12:13:35,False,너굴너굴쓰,"forest 너무 잘 써서 이 앱도 잘 써질거라 의심하지 않습니다!
그러나 저도 나무를 받지 못했습니다. 어떻게 해야 하나요?",4,두 앱 모두 유용해요!,"{'id': 5925647, 'body': 'Hello,\n\nPlease go to the settings page of SleepTown and tap on your user name. This will take you to your profile page where you can find the redeem button for ""special Forest house"". Please note that the Forest app should be installed in the same device or the redeem button won\'t appear.  \n\nAnother reason could be you\'ve already obtained the Forest house. Please tap the ""next"" button at the bottom-right corner of SleepTown\'s main page where the ""Next Building"" page will pop up. Once the page has appeared tap on the hand icon where you should be able to choose your next building. See if the Forest house is available . \n\nThank you! :) - Forest', 'modified': '2018-11-13T12:39:48Z'}"
2021-06-06 14:19:03,False,버찌버찌씨,빨리 자려고 노력하는 제가 좋아오,5,덕분에 수면 패턴을 찾고있습니다,
2019-07-24 02:28:43,False,홍이84꼰님,포레스트로 폰사용을 줄이기 시작해서 양질의 수면도 도전해보려고 합니다,5,기대되요,
2019-04-18 02:08:20,False,Ju_danvers,기대하고 있어요 >___< 제 수면 습관 진짜 나쁜데 부디 나아지길 ㅠ ㅠ,5,포레스트앱 너무 좋아서,
2018-09-19 22:24:09,False,피드백 받아새겨라좀,"밤마다 알림이 오는데 그거 때문에 핸드폰 켜지면서
한달째 못하고있네요 핸드폰을 끄면 알람때문에 안돼고 방해모드 해도 화면 켜지는거는 막을수 없는거같네요.... 이거 어떻게 좀 해주세요",3,건물이 안지어져요....,"{'id': 5154251, 'body': 'Hi,\n\nGenerally, it would function normally even if your phone is turned off; however, there might be exception for some phone models.\n\nPlease make sure in advance. \nThank you! :)', 'modified': '2018-09-21T07:31:08Z'}"
2020-03-24 15:29:10,False,듀륭,엄격한 모드를 해제하면 앱을 쓰는 이유가 없어서 해제 버튼이 없었으면 좋겠어요. 너무 좋은데 크게 아쉬운 점입니다.,3,엄격한 모드 해제기능이 불편해요,
2022-06-21 21:03:26,False,SSS+++,위젯에서 바로 건물 건설하기 하는 부분이 있으면 좋을거 같아요,5,위젯이 있었으면 좋겠어요,
2019-04-01 22:25:58,False,디셉티콘이다자식아,기상 알람도 소리도 크지 않고 다음 어플처럼 뭔가 밤새 코곤소리를 녹음해준다던가 그러한 기능이 있으면 어떨까 생각 드네요,3,솔직히 돈주고 산거 아깝게 생각합니다.,
2021-03-13 05:28:55,False,저다여,그런사람들한테는 유용한 앱인것같아요!,5,맨날 핸드폰하다가 늦게 잤는데,
2020-05-01 19:22:22,False,Gigigireal,"성과 탭에서
이게 왜 있는거고 
어떻게 하면 얻는것인지
걍 그림구경만 합니다",4,자세한 설명부족,
2020-04-06 13:35:27,False,콩먹고 난 콩쥐,원래 라싸이클? 모양 누르면 건물 방향이 바뀌었는데 업데이트 후에 안바뀌더라구요ㅠㅠㅠㅠㅠ 오류 수정해주세여,4,슬립타운 건물 방향이 바뀌지않아요ㅠㅠㅠㅠ,
2019-04-28 05:44:18,False,왜이런거죠..,마을을 예쁘게 꾸미다보니 규칙적인 수면 습관이 자연스럽게 만들어지네요.,5,너무 좋아요.,
2020-02-28 15:27:07,False,알리미짱!,8시까지 기상으로 정했는데 8시 6분에ㅜ일어났는데 성공이래요... 왜죠ㅠㅠㅠㅠ 뭘 바꿔야 하나요 엄격한 모드릉 켜야 하나요??,3,기상시간보다 5분 늦게 일어났는데 성공이래요ㅠㅠ,
2019-06-17 15:35:40,False,재밌당 ㅎㅎ,앱을 깔았다고 늘 제시간에 자는것은 아니지만 맞춰서 잘때다 건물이 생기니까 기분이 좋아요 ㅎㅎ,5,좋아요!,
2019-04-05 20:46:01,False,대길이누나,잘 쓰고있어요 잘때 핸드폰 보고 자는게 습관이었는데 의식적으로 핸드폰을 안보계 되니 빨리 잠드는거 같고 푹 잘 수 있는거 같아요,5,잘 쓰고 있어여 ^^,
2021-01-24 17:30:33,False,miiinhk,정말 좋네요! 규칙적인 수면 습관을 가지게 되었어요!,5,와 정말 ! 멋있는 앱이에요!,
2020-05-06 01:10:59,False,Jno00ooo,제 수면을 책임져주는 좋은 어플입니다 건물 퀄리티도 좋고 예쁘고 최고에요!!,5,좋은 어플,
2020-10-22 03:42:12,False,sykimm,이제 시작하는데 이것도 유용할 것 같아요,5,포레스트 잘 이용하고 있어서 이것도 구매,
2019-07-22 12:36:01,False,manurk,미리 건축을 시작하면 그 다음부터는 폰을 못 만지니까 괜히 누워서 폰하게 되는 일이 줄어듭니다,4,잘 쓰고 있어요,
2019-05-22 18:46:18,False,patagonist,자기 전 휴대폰을 안 하게 되어 일찍 잠자리에 드는 습관이 생겼어요! 하지만 일어날 때는 휴대폰을 열심히 흔들고 다시 잔다는...,4,제 시간에 잠자리에 들게 됐어요!,
2020-09-18 16:32:00,False,ㅇㅁㄹㅇㄹㅂㅊㄴㄹㅇㅁ,IOS 14가 업데이트 됐으니 위젯 기능을 추가 해주시면 좋겠습니다,5,위젯 기능,
2019-06-16 06:51:52,False,욕심이스머프,"포레스트 잘 쓰고 있어서 깔아봤습니다
잠자기 전에 핸드폰 하는 습관 고쳐보겠습니다",5,도전,
2019-06-26 02:02:12,False,YongCar,꾸준하게 이용하면 좋은 습관들이기도 너무 좋을 거 같아요,5,알람기능까지 있고 좋아요,
2021-03-22 21:02:30,False,브랜디옷다내꺼,"마을 다 꾸며놨는데 ...
땅 자체가 막 날아갔어요 부분부분....
땅이 날아가니까 그 위에 있던 건물도 당연히 다 없어지고.
열심히 모아서 꾸며놓은건데 날아가니까 너무 화딱지 나요...
복구해주세요 !!!!!!ㅜ",1,아니 저 한것도 없는데 땅이랑 건물이 왜 날아갔어요?,"{'id': 21901727, 'body': 'Hi, sorry for the problem caused. Could you please contact us via in-app feedback and tell us more details about the problem? Please also let us know your phone model and app version. Please provide screenshots/videos showing the problem if you can. Thank you!', 'modified': '2021-03-27T22:11:08Z'}"
